Timestamp,Price,Volume
1742691884858,1984.51,5.91474e+09
1742695486093,1997.32,5.85398e+09
1742699088222,2001.26,5.73968e+09
1742702714819,2005.64,5.93561e+09
1742706573929,1999.29,5.20393e+09
1742709897108,1998.88,6.77781e+09
1742713488485,2003.59,6.86518e+09
1742717372898,2007.33,7.03097e+09
1742720682982,2010.57,7.0297e+09
1742724579772,2014.4,6.58256e+09
1742727888850,2012.88,6.66879e+09
1742731359918,2006.21,6.9008e+09
1742735091028,2007.88,6.89177e+09
1742738815965,2016.87,6.96242e+09
1742742282511,2004.28,7.12667e+09
1742746187950,2003.81,7.26471e+09
1742749780931,2000.16,7.33617e+09
1742753377433,1991.3,7.14226e+09
1742756692478,1998.2,7.68588e+09
1742760569355,1999.04,7.69406e+09
1742763881078,1993.07,7.651e+09
1742767477784,1995.91,7.66497e+09
1742771128627,1987.33,7.35469e+09
1742774690749,2007.21,8.03186e+09
1742778414906,1993.87,8.42125e+09
1742781878807,1981.37,8.70773e+09
1742785480501,1991.11,8.84338e+09
1742789095732,2016.11,9.35652e+09
1742792689947,2039.31,9.30803e+09
1742796104369,2049.61,1.01196e+10
1742799828151,2068.54,1.06831e+10
1742803368058,2070.31,1.13334e+10
1742807063760,2090.15,1.06843e+10
1742810692488,2092.25,1.23937e+10
1742814295147,2096.16,1.24848e+10
1742817678312,2092.75,1.27604e+10
1742821291382,2082.48,1.2874e+10
1742825382544,2091.26,1.36923e+10
1742828689374,2080.65,1.41552e+10
1742832290475,2090.58,1.38488e+10
1742835875454,2076.61,1.4592e+10
1742839492669,2088.76,1.46352e+10
1742843091338,2097.18,1.47672e+10
1742846698374,2090.84,1.55388e+10
1742850287043,2084.57,1.45651e+10
1742853721978,2086.68,1.56473e+10
1742857630652,2075.37,1.56273e+10
1742861100126,2078.6,1.5868e+10
1742864671942,2088.11,1.57729e+10
1742868885591,2062.91,1.5397e+10
1742871882160,2063.05,1.54239e+10
1742875487101,2042.57,1.44858e+10
1742879073375,2045.85,1.41962e+10
1742882685844,2048.5,1.36295e+10
1742886299938,2055.39,1.3244e+10
1742889884874,2054.67,1.32193e+10
1742893234226,2061.01,1.33613e+10
1742897099748,2071.67,1.12553e+10
1742900654389,2070.96,1.24682e+10
1742904270335,2070.19,1.2232e+10
1742907755724,2059.45,1.18231e+10
1742911537514,2063.85,1.25294e+10
1742915372630,2077.66,1.17622e+10
1742918688096,2068.66,1.26254e+10
1742922294585,2068.36,1.2439e+10
1742926179802,2076.01,1.2406e+10
1742929774614,2066.58,1.19197e+10
1742933089917,2077.16,1.22632e+10
1742936699494,2067.1,1.21464e+10
1742940162603,2063.86,1.26616e+10
1742943896366,2062.98,1.22724e+10
1742947491884,2066.47,1.2545e+10
1742951096936,2070.58,1.2286e+10
1742954508832,2076.37,1.22955e+10
1742958272661,2053.99,1.20241e+10
1742961878469,2049.46,1.15724e+10
1742965478701,2053.14,1.17275e+10
1742969088482,2061.1,1.09953e+10
1742972601286,2068.54,1.1865e+10
1742976275615,2069.33,1.16651e+10
1742980157623,2062.99,1.16554e+10
1742983470821,2062.86,1.12341e+10
1742987038258,2074.17,1.16366e+10
1742990670586,2068.76,1.17105e+10
1742994291593,2065.25,1.11603e+10
1742997897135,2041.53,1.17176e+10
1743001524460,2019.65,1.20607e+10
1743005097628,2011.5,1.22824e+10
1743008677063,2011.24,1.24159e+10
1743012278435,2005.48,1.27102e+10
1743015893774,1996.73,1.31868e+10
1743019486856,2001.75,1.23883e+10
1743023093603,2010.95,1.39029e+10
1743026649616,2009.31,1.31369e+10
1743030356077,2001.46,1.39595e+10
1743033880151,2009.34,1.38901e+10
1743037486479,2017.64,1.36833e+10
1743041374943,2023.52,1.36138e+10
1743044679658,2030.98,1.40444e+10
1743048286579,2032.42,1.29404e+10
1743051882955,2030.63,1.34797e+10
1743055490503,2023.03,1.3601e+10
1743059060041,2025.01,1.34745e+10
1743062674833,2027.42,1.30754e+10
1743066239321,2026.2,1.33435e+10
1743069897190,2030.07,1.33662e+10
1743073499817,2025.34,1.33672e+10
1743077145425,2015.54,1.33965e+10
1743080560486,2017.73,1.34084e+10
1743084027388,2000.03,1.22115e+10
1743087764042,2024.4,1.2705e+10
1743091370300,2005.78,1.27329e+10
1743095028812,2001,1.33944e+10
1743098668540,1999.84,1.30871e+10
1743102279064,2009.28,1.27877e+10
1743105870407,2003.81,1.1316e+10
1743109471085,2007.92,1.17035e+10
1743113096112,2017.65,1.20841e+10
1743116694410,2007.77,1.22796e+10
1743120282882,2002.15,1.13326e+10
1743123896648,2005.31,1.20744e+10
1743127494924,2008.38,1.18164e+10
1743131070054,2007.64,1.1852e+10
1743134695262,1999.06,1.21618e+10
1743138045601,1935.86,1.33894e+10
1743141891938,1917.23,1.47609e+10
1743145494938,1914.36,1.5301e+10
1743149387685,1912.69,1.63124e+10
1743152682218,1908.11,1.68821e+10
1743156284694,1909.32,1.69608e+10
1743160005657,1907.72,1.70862e+10
1743163513467,1900.07,1.68975e+10
1743167083252,1885.6,1.81413e+10
1743170574649,1887.46,1.47663e+10
1743174546553,1882.52,1.80331e+10
